ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-03-23,288.15193440879165,277.9569772732942,284.92070903334644,288.15193440879165,288.15193440879165,-6.4812553224440315,-6.4812553224440315,-6.4812553224440315,-0.10679862423135981,-0.10679862423135981,-0.10679862423135981,-6.374456698212672,-6.374456698212672,-6.374456698212672,0.0,0.0,0.0,281.6706790863476
2016-03-24,288.12938927668137,278.2468161117501,285.3790837588548,288.12938927668137,288.12938927668137,-6.274975082434753,-6.274975082434753,-6.274975082434753,-0.035854239099607985,-0.035854239099607985,-0.035854239099607985,-6.2391208433351455,-6.2391208433351455,-6.2391208433351455,0.0,0.0,0.0,281.8544141942466
2016-03-25,288.1068441445711,278.65435184549096,285.5895377152532,288.1068441445711,288.1068441445711,-5.971044068881643,-5.971044068881643,-5.971044068881643,0.11555126436472653,0.11555126436472653,0.11555126436472653,-6.086595333246371,-6.086595333246371,-6.086595333246371,0.0,0.0,0.0,282.1358000756894
2016-03-26,288.0842990124608,278.45666870296196,285.64016916192367,288.0842990124608,288.0842990124608,-6.006097168196893,-6.006097168196893,-6.006097168196893,-0.08764337750474632,-0.08764337750474632,-0.08764337750474632,-5.918453790692147,-5.918453790692147,-5.918453790692147,0.0,0.0,0.0,282.0782018442639
2016-03-27,288.06175388035047,278.58035580475155,285.89075384594804,288.06175388035047,288.06175388035047,-5.757582327703548,-5.757582327703548,-5.757582327703548,-0.021000589975563203,-0.021000589975563203,-0.021000589975563203,-5.7365817377279855,-5.7365817377279855,-5.7365817377279855,0.0,0.0,0.0,282.3041715526469
2016-03-28,288.0392087482402,279.35355431117745,286.07145815666115,288.0392087482402,288.0392087482402,-5.406574592848085,-5.406574592848085,-5.406574592848085,0.13654928000166291,0.13654928000166291,0.13654928000166291,-5.543123872849748,-5.543123872849748,-5.543123872849748,0.0,0.0,0.0,282.6326341553921
2016-03-29,288.01666361612996,278.87915293180185,286.11377374893726,288.01666361612996,288.01666361612996,-5.341228973779312,-5.341228973779312,-5.341228973779312,-0.00080371355571624,-0.00080371355571624,-0.00080371355571624,-5.340425260223596,-5.340425260223596,-5.340425260223596,0.0,0.0,0.0,282.67543464235064
2016-03-30,287.9941184840197,279.476145781674,286.31284002842415,287.9941184840197,287.9941184840197,-5.237766703268503,-5.237766703268503,-5.237766703268503,-0.10679862423145467,-0.10679862423145467,-0.10679862423145467,-5.130968079037048,-5.130968079037048,-5.130968079037048,0.0,0.0,0.0,282.7563517807512
2016-03-31,287.97157335190934,279.5382870455345,286.59927296317494,287.97157335190934,287.97157335190934,-4.95315992645254,-4.95315992645254,-4.95315992645254,-0.035854239099466605,-0.035854239099466605,-0.035854239099466605,-4.917305687353075,-4.917305687353075,-4.917305687353075,0.0,0.0,0.0,283.0184134254568
2016-04-01,287.94902821979906,279.9868849977151,287.02471533819914,287.94902821979906,287.94902821979906,-4.586444547158655,-4.586444547158655,-4.586444547158655,0.11555126436455906,0.11555126436455906,0.11555126436455906,-4.701995811523213,-4.701995811523213,-4.701995811523213,0.0,0.0,0.0,283.3625836726404
