index,ds,city_name,y,temp_min,temp_max,rain_1h,clouds_all
214,2015-02-11,Valencia,281.5103125,281.5103125,281.5103125,0.0375,67.75
219,2015-02-12,Valencia,281.2175416666667,281.2175416666667,281.2175416666667,0.3999999999999999,73.5
224,2015-02-13,Valencia,284.1666666666667,284.1666666666667,284.1666666666667,0.0124999999999999,4.666666666666667
229,2015-02-14,Valencia,285.56874999999997,285.56874999999997,285.56874999999997,0.0,36.25
234,2015-02-15,Valencia,287.24592578125004,287.24592578125004,287.24592578125004,0.0,28.0
239,2015-02-16,Valencia,285.4764869791667,285.4764869791667,285.4764869791667,0.0,45.583333333333336
244,2015-02-17,Valencia,283.34316536458334,283.34316536458334,283.34316536458334,0.1999999999999999,84.08333333333333
249,2015-02-18,Valencia,283.38268750000003,283.38268750000003,283.38268750000003,0.0124999999999999,26.833333333333332
254,2015-02-19,Valencia,282.6928541666667,282.6928541666667,282.6928541666667,0.0499999999999999,52.083333333333336
259,2015-02-20,Valencia,283.472375,283.472375,283.472375,0.0,22.416666666666668
264,2015-02-21,Valencia,283.24375000000003,283.24375000000003,283.24375000000003,0.0,30.333333333333332
269,2015-02-22,Valencia,284.83750000000003,284.83750000000003,284.83750000000003,0.0,1.4166666666666667
274,2015-02-23,Valencia,286.87916666666666,286.87916666666666,286.87916666666666,0.0,22.083333333333332
279,2015-02-24,Valencia,284.3208333333333,284.3208333333333,284.3208333333333,0.0,6.416666666666667
284,2015-02-25,Valencia,286.64689583333336,286.64689583333336,286.64689583333336,0.0,35.416666666666664
289,2015-02-26,Valencia,289.46750000000003,289.46750000000003,289.46750000000003,0.0,38.0
294,2015-02-27,Valencia,285.2491705729167,285.2491705729167,285.2491705729167,0.0,28.416666666666668
299,2015-02-28,Valencia,284.1104375,284.1104375,284.1104375,0.0,20.416666666666668
304,2015-03-01,Valencia,289.2035,289.2035,289.2035,0.0,11.083333333333334
309,2015-03-02,Valencia,290.44979166666667,290.44979166666667,290.44979166666667,0.0,30.833333333333332
314,2015-03-03,Valencia,288.13125,288.13125,288.13125,0.0,32.916666666666664
319,2015-03-04,Valencia,287.65495833333335,286.776625,288.61829166666666,0.0,33.125
324,2015-03-05,Valencia,285.09666666666664,284.24916666666667,286.13124999999997,0.0,0.0
329,2015-03-06,Valencia,283.32835416666666,282.21377083333334,284.42960416666665,0.0,0.0
334,2015-03-07,Valencia,286.1226041666667,284.7867708333333,287.2784375,0.0,0.0
339,2015-03-08,Valencia,283.59341666666666,282.9771666666667,284.17091666666664,0.0,15.25
344,2015-03-09,Valencia,285.44616666666667,284.7853333333333,286.04741666666666,0.0,2.75
349,2015-03-10,Valencia,285.06017057291666,284.7876705729167,285.37017057291666,0.0,0.0
354,2015-03-11,Valencia,285.1038828125,285.09429947916664,285.1176328125,0.0,3.0
359,2015-03-12,Valencia,286.58125260416665,286.58125260416665,286.58125260416665,0.0,0.75
364,2015-03-13,Valencia,283.2578125,283.2578125,283.2578125,0.0,29.0
369,2015-03-14,Valencia,281.60401953125,281.60401953125,281.60401953125,0.8250000000000001,38.208333333333336
374,2015-03-15,Valencia,280.35706250000004,280.35706250000004,280.35706250000004,0.0375,43.166666666666664
379,2015-03-16,Valencia,279.68747916666666,279.68747916666666,279.68747916666666,0.3,21.541666666666668
384,2015-03-17,Valencia,279.25600260416667,279.25600260416667,279.25600260416667,0.0375,10.875
389,2015-03-18,Valencia,281.7030221354167,281.7030221354167,281.7030221354167,1.0875,90.33333333333331
394,2015-03-19,Valencia,283.06547916666665,283.06547916666665,283.06547916666665,0.8250000000000001,92.0
399,2015-03-20,Valencia,283.4372799479167,283.4372799479167,283.4372799479167,0.9875,88.41666666666667
404,2015-03-21,Valencia,283.9513971354167,283.9513971354167,283.9513971354167,2.7375000000000003,90.41666666666669
409,2015-03-22,Valencia,282.6647903645833,282.6647903645833,282.6647903645833,2.2125,91.41666666666669
414,2015-03-23,Valencia,282.76704036458335,282.76704036458335,282.76704036458335,1.35,92.0
419,2015-03-24,Valencia,283.30410286458334,283.30410286458334,283.30410286458334,1.6125,92.0
424,2015-03-25,Valencia,280.0407669270833,280.0407669270833,280.0407669270833,3.0,46.625
429,2015-03-26,Valencia,283.1271901041667,283.1271901041667,283.1271901041667,0.0,33.541666666666664
434,2015-03-27,Valencia,289.2610221354167,289.2610221354167,289.2610221354167,0.0,1.3333333333333333
439,2015-03-28,Valencia,290.81850260416667,290.81850260416667,290.81850260416667,0.0,0.0
444,2015-03-29,Valencia,289.04584244791664,289.04000911458337,289.05209244791666,0.0,1.0
449,2015-03-30,Valencia,293.26529166666666,292.81029166666667,293.73695833333335,0.0,1.0
454,2015-03-31,Valencia,291.7403971354167,291.7403971354167,291.7403971354167,0.0,0.0
459,2015-04-01,Valencia,288.2602513020833,288.2602513020833,288.2602513020833,0.0,3.0
464,2015-04-02,Valencia,286.03147786458334,286.03147786458334,286.03147786458334,0.0,0.0
469,2015-04-03,Valencia,287.5264388020833,287.5264388020833,287.5264388020833,0.0,37.291666666666664
474,2015-04-04,Valencia,285.9072526041667,285.9072526041667,285.9072526041667,0.0,29.958333333333332
479,2015-04-05,Valencia,285.4124778645833,285.4124778645833,285.4124778645833,0.0375,15.291666666666666
484,2015-04-06,Valencia,284.91795833333333,284.91795833333333,284.91795833333333,0.3,46.875
489,2015-04-07,Valencia,283.15439583333335,283.15439583333335,283.15439583333335,0.0375,77.41666666666667
494,2015-04-08,Valencia,282.94702473958336,282.94702473958336,282.94702473958336,0.0,8.375
499,2015-04-09,Valencia,282.34466796875,282.34466796875,282.34466796875,0.525,61.833333333333336
504,2015-04-10,Valencia,283.22235416666666,283.22235416666666,283.22235416666666,0.0,23.041666666666668
509,2015-04-11,Valencia,282.741953125,282.741953125,282.741953125,0.1875,66.25
514,2015-04-12,Valencia,284.67098177083335,284.67098177083335,284.67098177083335,0.0,25.708333333333332
519,2015-04-13,Valencia,284.7257330729167,284.7257330729167,284.7257330729167,0.0,36.416666666666664
524,2015-04-14,Valencia,285.39879557291664,285.39879557291664,285.39879557291664,0.0,17.125
529,2015-04-15,Valencia,286.25983333333335,286.25983333333335,286.25983333333335,0.375,51.541666666666664
534,2015-04-16,Valencia,288.14887500000003,288.14887500000003,288.14887500000003,0.3,41.458333333333336
539,2015-04-17,Valencia,290.4340234375,290.4340234375,290.4340234375,0.0,4.875
544,2015-04-18,Valencia,288.13129166666664,288.13129166666664,288.13129166666664,0.1124999999999999,39.708333333333336
549,2015-04-19,Valencia,288.2547513020833,288.2547513020833,288.2547513020833,0.0,7.416666666666667
554,2015-04-20,Valencia,285.91470963541667,285.91470963541667,285.91470963541667,0.0,22.291666666666668
559,2015-04-21,Valencia,285.73408333333333,285.73408333333333,285.73408333333333,0.0,27.375
564,2015-04-22,Valencia,286.2216458333333,286.2216458333333,286.2216458333333,0.0124999999999999,33.0
569,2015-04-23,Valencia,287.7910416666667,287.7910416666667,287.7910416666667,0.0,9.833333333333334
574,2015-04-24,Valencia,289.6705416666667,289.6705416666667,289.6705416666667,0.0,52.916666666666664
579,2015-04-25,Valencia,292.28039583333333,292.28039583333333,292.28039583333333,0.0,28.0
584,2015-04-26,Valencia,291.2716666666667,291.2716666666667,291.2716666666667,0.0,16.75
589,2015-04-27,Valencia,290.6383736979167,290.6383736979167,290.6383736979167,0.0,14.5
594,2015-04-28,Valencia,290.01661197916667,290.01661197916667,290.01661197916667,0.0,14.708333333333334
599,2015-04-29,Valencia,289.6106041666667,289.6106041666667,289.6106041666667,0.075,34.708333333333336
604,2015-04-30,Valencia,289.840625,289.840625,289.840625,0.0124999999999999,12.25
609,2015-05-01,Valencia,294.4339166666667,294.4339166666667,294.4339166666667,0.0,19.166666666666668
614,2015-05-02,Valencia,295.8118541666667,295.8118541666667,295.8118541666667,0.0,11.791666666666666
619,2015-05-03,Valencia,296.7543125,296.7543125,296.7543125,0.0,39.333333333333336
624,2015-05-04,Valencia,294.75395833333334,294.75395833333334,294.75395833333334,0.0,46.583333333333336
629,2015-05-05,Valencia,294.91683333333333,294.91683333333333,294.91683333333333,0.0,45.583333333333336
634,2015-05-06,Valencia,291.8465625,291.8465625,291.8465625,0.0,1.25
639,2015-05-07,Valencia,289.6959166666667,289.6959166666667,289.6959166666667,0.0,9.416666666666666
644,2015-05-08,Valencia,292.89522916666664,292.89522916666664,292.89522916666664,0.0,0.0
649,2015-05-09,Valencia,292.6275,292.6275,292.6275,0.0,4.25
654,2015-05-10,Valencia,290.749,290.749,290.749,0.0,18.416666666666668
659,2015-05-11,Valencia,289.92793750000004,289.92793750000004,289.92793750000004,0.0,2.3333333333333335
664,2015-05-12,Valencia,291.70725,291.70725,291.70725,0.0,1.3333333333333333
669,2015-05-13,Valencia,295.4455625,295.4455625,295.4455625,0.0,32.75
674,2015-05-14,Valencia,302.18445833333334,302.18445833333334,302.18445833333334,0.0,38.25
679,2015-05-15,Valencia,295.2307083333333,295.2307083333333,295.2307083333333,0.0,2.3333333333333335
684,2015-05-16,Valencia,292.76577083333336,292.76577083333336,292.76577083333336,0.0,0.0
689,2015-05-17,Valencia,291.82362500000005,291.82362500000005,291.82362500000005,0.0,0.0
694,2015-05-18,Valencia,291.68854166666665,291.68854166666665,291.68854166666665,0.0,7.333333333333333
699,2015-05-19,Valencia,288.41833333333335,288.41833333333335,288.41833333333335,0.375,74.25
704,2015-05-20,Valencia,288.4186666666667,288.4186666666667,288.4186666666667,0.0999999999999999,31.833333333333332
709,2015-05-21,Valencia,288.50441666666666,288.50441666666666,288.50441666666666,0.0,3.4166666666666665
714,2015-05-22,Valencia,287.43210416666665,287.43210416666665,287.43210416666665,0.1125,5.916666666666667
719,2015-05-23,Valencia,289.1510625,289.1510625,289.1510625,0.0375,3.5
724,2015-05-24,Valencia,288.8333333333333,288.8333333333333,288.8333333333333,0.0,34.833333333333336
729,2015-05-25,Valencia,291.1703541666667,291.1703541666667,291.1703541666667,0.0,17.166666666666668
734,2015-05-26,Valencia,291.84457291666666,291.84457291666666,291.84457291666666,0.0,0.6666666666666666
739,2015-05-27,Valencia,291.06779166666666,291.06779166666666,291.06779166666666,0.0,0.0
744,2015-05-28,Valencia,290.9397916666667,290.9397916666667,290.9397916666667,0.0,4.0
749,2015-05-29,Valencia,290.629625,290.629625,290.629625,0.0,39.666666666666664
754,2015-05-30,Valencia,291.73675000000003,291.73675000000003,291.73675000000003,0.0,24.333333333333332
759,2015-05-31,Valencia,292.14658333333335,291.91450000000003,292.35616666666664,0.0,0.0
764,2015-06-01,Valencia,293.59499999999997,291.7708333333333,295.10125,0.0,8.333333333333334
769,2015-06-02,Valencia,295.3025,293.4191666666666,297.05333333333334,0.0375,21.875
774,2015-06-03,Valencia,294.8317916666667,293.71929166666666,296.1022083333333,0.0,3.3333333333333335
779,2015-06-04,Valencia,292.47208333333333,292.47208333333333,292.47208333333333,0.0,0.0
784,2015-06-05,Valencia,293.54108333333335,293.54108333333335,293.54108333333335,0.0,0.0
789,2015-06-06,Valencia,293.64820833333334,293.64820833333334,293.64820833333334,0.0,0.5
794,2015-06-07,Valencia,293.738625,293.738625,293.738625,0.0,6.0
799,2015-06-08,Valencia,295.766125,294.2982083333333,297.12945833333333,0.0,4.166666666666667
804,2015-06-09,Valencia,297.50375,294.41416666666663,300.7058333333333,0.0499999999999999,12.5
809,2015-06-10,Valencia,296.28791666666666,294.53208333333333,297.7008333333333,0.1625,25.208333333333332
814,2015-06-11,Valencia,293.1545,291.5999166666667,294.39616666666666,1.075,61.083333333333336
819,2015-06-12,Valencia,295.062875,295.062875,295.062875,0.0124999999999999,22.0
824,2015-06-13,Valencia,292.56395833333335,292.56395833333335,292.56395833333335,0.2125,36.5
829,2015-06-14,Valencia,292.95050000000003,292.95050000000003,292.95050000000003,0.0,25.5
834,2015-06-15,Valencia,292.11907692307693,291.16984615384615,293.0106153846154,0.3807692307692308,47.80769230769231
839,2015-06-16,Valencia,292.90708333333333,292.07,293.7629166666666,0.1625,29.583333333333332
844,2015-06-17,Valencia,294.15916666666664,293.1666666666667,295.1808333333333,0.0,10.0
849,2015-06-18,Valencia,294.83633333333336,294.08675,295.3784166666666,0.0,2.5
854,2015-06-19,Valencia,296.4839166666667,296.4839166666667,296.4839166666667,0.0,0.0
859,2015-06-20,Valencia,294.9905416666667,294.9905416666667,294.9905416666667,0.0,0.0
864,2015-06-21,Valencia,295.655125,295.655125,295.655125,0.0,0.0
869,2015-06-22,Valencia,297.36370833333336,297.36370833333336,297.36370833333336,0.0,22.0
874,2015-06-23,Valencia,297.25387500000005,297.25387500000005,297.25387500000005,0.0249999999999999,26.166666666666668
879,2015-06-24,Valencia,295.128875,295.128875,295.128875,0.0,3.0
884,2015-06-25,Valencia,295.412875,294.55287500000003,296.3145416666667,0.0,7.5
889,2015-06-26,Valencia,299.63208333333336,297.68833333333333,301.62041666666664,0.0,5.833333333333333
894,2015-06-27,Valencia,300.45916666666665,298.17375,302.71208333333334,0.0,5.0
899,2015-06-28,Valencia,300.25916666666666,298.3020833333333,303.1458333333333,0.0,0.0
904,2015-06-29,Valencia,299.34,297.69041666666664,301.85375,0.0,4.166666666666667
909,2015-06-30,Valencia,299.9316666666667,298.22041666666667,302.06041666666664,0.0,0.0
914,2015-07-01,Valencia,298.84291666666667,297.2679166666667,300.67375,0.0,16.666666666666668
919,2015-07-02,Valencia,298.6325,296.5108333333333,300.46125,0.0,13.333333333333334
924,2015-07-03,Valencia,298.8491666666667,297.13958333333335,300.40875,0.0,35.416666666666664
929,2015-07-04,Valencia,299.5829166666667,297.64708333333334,301.60375,0.0,11.666666666666666
934,2015-07-05,Valencia,300.67541666666665,298.6275,303.23375,0.0,0.0
939,2015-07-06,Valencia,301.2475,299.25875,303.77,0.0,0.8333333333333334
944,2015-07-07,Valencia,303.24625,300.66541666666666,305.94541666666663,0.0,4.166666666666667
949,2015-07-08,Valencia,301.1166666666667,299.52125,303.1820833333333,0.0,1.6666666666666667
954,2015-07-09,Valencia,299.26166666666666,296.88291666666663,301.6633333333333,0.0,31.25
959,2015-07-10,Valencia,300.2441666666667,297.945,303.3304166666666,0.0,6.666666666666667
964,2015-07-11,Valencia,298.58375,296.70166666666665,300.29833333333335,0.0,41.875
969,2015-07-12,Valencia,299.64833333333337,297.84666666666664,301.92749999999995,0.0,10.0
974,2015-07-13,Valencia,300.21750000000003,298.3075,302.45958333333334,0.0,4.166666666666667
979,2015-07-14,Valencia,300.0879166666667,298.29875,302.58874999999995,0.0,10.0
984,2015-07-15,Valencia,299.505,298.425,300.8541666666667,0.0,17.708333333333332
989,2015-07-16,Valencia,300.3070833333333,298.54833333333335,302.41833333333335,0.0,0.8333333333333334
994,2015-07-17,Valencia,300.5395833333333,299.0145833333333,302.69625,0.0,10.0
999,2015-07-18,Valencia,299.5088,297.3136,301.5804,0.072,29.2
1004,2015-07-19,Valencia,299.5225,295.01875,302.895,0.0,6.666666666666667
1009,2015-07-20,Valencia,300.2658333333333,298.46625,302.46958333333333,0.0,14.166666666666666
1014,2015-07-21,Valencia,301.1045833333333,298.8070833333333,303.53791666666666,0.0,22.083333333333332
1019,2015-07-22,Valencia,300.10583333333335,297.50291666666664,303.00624999999997,0.0124999999999999,19.583333333333332
1024,2015-07-23,Valencia,299.9225,297.7775,302.56583333333333,0.0,15.833333333333334
1029,2015-07-24,Valencia,302.60583333333335,300.2083333333333,304.48875,0.0375,5.0
1034,2015-07-25,Valencia,300.2575,298.13875,302.07625,0.0,34.458333333333336
1039,2015-07-26,Valencia,300.8704166666667,298.59250000000003,303.5154166666667,0.0375,32.708333333333336
1044,2015-07-27,Valencia,301.5316666666667,298.6925,304.665,0.0,4.958333333333333
1049,2015-07-28,Valencia,300.52,298.30125,302.55291666666665,0.0,47.916666666666664
1054,2015-07-29,Valencia,301.1345833333333,298.75666666666666,303.8904166666667,0.0,32.916666666666664
1059,2015-07-30,Valencia,298.9941666666667,296.87916666666666,301.05249999999995,0.0249999999999999,42.791666666666664
1064,2015-07-31,Valencia,297.7819230769231,296.13,299.4176923076923,0.3115384615384615,68.65384615384616
1069,2015-08-01,Valencia,296.0579166666667,294.1775,297.90916666666664,0.5750000000000001,41.041666666666664
1074,2015-08-02,Valencia,297.8591666666667,295.91125,299.89208333333335,0.0,20.416666666666668
1079,2015-08-03,Valencia,299.6979166666667,297.68333333333334,301.715,0.0,6.458333333333333
1084,2015-08-04,Valencia,300.1295833333333,298.2708333333333,302.38208333333336,0.0,15.833333333333334
1089,2015-08-05,Valencia,300.505,298.4379166666667,302.8208333333333,0.0,14.166666666666666
1094,2015-08-06,Valencia,300.3204,298.466,302.88439999999997,0.216,28.6
1099,2015-08-07,Valencia,301.3096,298.914,303.8884,0.48,23.0
1104,2015-08-08,Valencia,298.0424,295.4144,300.18719999999996,0.096,35.2
1109,2015-08-09,Valencia,297.28291666666667,295.07875,299.4558333333333,0.0,66.04166666666667
1114,2015-08-10,Valencia,298.77500000000003,296.78749999999997,301.19541666666663,0.0,48.541666666666664
1119,2015-08-11,Valencia,299.94666666666666,298.41541666666666,301.72875,0.0,40.208333333333336
1124,2015-08-12,Valencia,300.1779166666667,296.9641666666667,303.1220833333333,0.0,23.333333333333332
1129,2015-08-13,Valencia,301.22791666666666,298.24291666666664,303.7895833333333,0.0,8.333333333333334
1134,2015-08-14,Valencia,298.3620833333334,295.7495833333333,300.43375,0.0,20.833333333333332
1139,2015-08-15,Valencia,295.3125,292.64166666666665,297.65,0.0625,43.958333333333336
1144,2015-08-16,Valencia,296.3341666666667,294.20666666666665,298.3720833333333,0.0,11.666666666666666
1149,2015-08-17,Valencia,297.47875,295.23041666666666,299.44374999999997,0.075,37.083333333333336
1154,2015-08-18,Valencia,296.28749999999997,294.6270833333333,298.1408333333333,0.0,65.41666666666667
1159,2015-08-19,Valencia,296.89000000000004,295.17041666666665,298.72416666666663,0.0124999999999999,69.16666666666667
1164,2015-08-20,Valencia,298.76708333333335,296.71208333333334,300.9,0.0,37.708333333333336
1169,2015-08-21,Valencia,298.6125,296.3745833333333,300.835,0.0,18.333333333333332
1174,2015-08-22,Valencia,297.7729166666667,295.8775,299.67749999999995,0.0,37.5
1179,2015-08-23,Valencia,298.8570833333333,295.0258333333333,301.4833333333333,0.0,14.166666666666666
1184,2015-08-24,Valencia,298.3175,294.30791666666664,301.45125,0.0,8.333333333333334
1189,2015-08-25,Valencia,297.35791666666665,294.4433333333333,299.7608333333333,0.0,22.083333333333332
1194,2015-08-26,Valencia,298.05,295.78458333333333,300.2054166666666,0.0,29.375
1199,2015-08-27,Valencia,298.8879166666667,296.965,301.21958333333333,0.0,5.833333333333333
1204,2015-08-28,Valencia,298.86125,296.96583333333336,300.9783333333333,0.0,12.5
1209,2015-08-29,Valencia,298.6125,295.64958333333334,300.7320833333333,0.0,15.833333333333334
1214,2015-08-30,Valencia,298.64958333333334,296.00375,300.71375,0.0,25.416666666666668
1219,2015-08-31,Valencia,298.4624,296.23040000000003,300.5364,0.168,26.8
1224,2015-09-01,Valencia,297.26162500000004,294.76495833333337,299.256625,0.0124999999999999,12.75
1229,2015-09-02,Valencia,297.18583333333333,294.94458333333336,299.03875,0.0,37.708333333333336
1234,2015-09-03,Valencia,296.9108333333333,294.825,298.91833333333335,0.2625,44.583333333333336
1239,2015-09-04,Valencia,293.67375,291.13625,296.1083333333333,0.1625,69.79166666666667
1244,2015-09-05,Valencia,293.3233333333333,291.3275,295.13624999999996,0.0124999999999999,42.291666666666664
1249,2015-09-06,Valencia,292.43541666666664,291.2366666666667,293.69166666666666,0.1125,48.541666666666664
1254,2015-09-07,Valencia,291.84583333333336,291.1416666666667,292.69166666666666,0.3374999999999999,45.416666666666664
1259,2015-09-08,Valencia,292.625,291.2629166666667,294.10416666666663,0.075,30.416666666666668
1264,2015-09-09,Valencia,293.51416666666665,291.69166666666666,295.37666666666667,0.0124999999999999,7.5
1269,2015-09-10,Valencia,295.68916666666667,293.61583333333334,297.39166666666665,0.0,4.791666666666667
1274,2015-09-11,Valencia,296.6254166666667,294.33458333333334,298.585,0.0,38.125
1279,2015-09-12,Valencia,295.19759999999997,292.7396,297.01199999999994,0.036,30.6
1284,2015-09-13,Valencia,296.84041666666667,293.86833333333334,298.93791666666664,0.0,15.0
1289,2015-09-14,Valencia,296.5625,292.82625,299.2008333333333,0.0,6.666666666666667
1294,2015-09-15,Valencia,295.9608333333333,292.22375,298.515,0.0,4.166666666666667
1299,2015-09-16,Valencia,297.81416666666667,293.40541666666667,300.51124999999996,0.0,9.166666666666666
1304,2015-09-17,Valencia,295.13666666666666,291.3208333333333,298.075,0.0,13.333333333333334
1309,2015-09-18,Valencia,292.97208333333333,289.71708333333333,295.3954166666667,0.0,19.791666666666668
1314,2015-09-19,Valencia,293.4691666666667,290.93833333333333,295.36041666666665,0.0,13.333333333333334
1319,2015-09-20,Valencia,294.6620833333333,292.165,296.57166666666666,0.0,4.166666666666667
1324,2015-09-21,Valencia,295.3566666666667,292.8304166666667,297.2704166666667,0.0,3.3333333333333335
1329,2015-09-22,Valencia,294.8533333333333,292.2241666666667,297.09,0.0,2.5
1334,2015-09-23,Valencia,294.2554166666667,291.87333333333333,296.35875,0.0,15.75
1339,2015-09-24,Valencia,293.29333333333335,291.08958333333334,295.46,0.0,10.0
1344,2015-09-25,Valencia,293.9375,292.28416666666664,295.5154166666667,0.0,6.666666666666667
1349,2015-09-26,Valencia,293.0204166666667,290.2808333333333,295.66333333333336,0.0124999999999999,15.0
1354,2015-09-27,Valencia,291.2788,287.9088,293.7892,0.108,35.4
1359,2015-09-28,Valencia,290.3833333333333,287.62708333333336,292.6875,0.0,32.5
1364,2015-09-29,Valencia,289.9941666666667,287.6445833333333,292.0808333333333,0.175,35.0
1369,2015-09-30,Valencia,291.77458333333334,289.73791666666665,293.50666666666666,0.1875,28.958333333333332
1374,2015-10-01,Valencia,291.7576,289.302,293.8424,0.132,21.6
1379,2015-10-02,Valencia,292.3491666666667,289.68666666666667,294.55791666666664,0.0,16.666666666666668
1384,2015-10-03,Valencia,292.5058333333333,290.4733333333333,294.4833333333333,0.0,18.333333333333332
1389,2015-10-04,Valencia,293.6820833333333,292.24666666666667,295.46916666666664,0.0,9.166666666666666
1394,2015-10-05,Valencia,296.09375,293.28916666666663,299.6445833333333,0.0,1.6666666666666667
1399,2015-10-06,Valencia,295.49916666666667,293.2658333333333,298.42291666666665,0.0,11.666666666666666
1404,2015-10-07,Valencia,292.2345833333333,289.9783333333333,295.2245833333333,0.0,10.0
1409,2015-10-08,Valencia,290.05875,288.5204166666667,291.94541666666663,0.0375,24.583333333333332
1414,2015-10-09,Valencia,291.28833333333336,289.4775,293.22875,0.0375,29.583333333333332
1419,2015-10-10,Valencia,290.7375,288.905,292.92791666666665,0.1374999999999999,11.458333333333334
1424,2015-10-11,Valencia,292.08375,289.70125,295.25166666666667,0.0,2.5
1429,2015-10-12,Valencia,292.74666666666667,290.8808333333333,295.59,0.0,12.5
1434,2015-10-13,Valencia,289.34583333333336,287.15500000000003,292.00166666666667,0.525,53.958333333333336
1439,2015-10-14,Valencia,288.02333333333337,286.41375,290.15875,0.0499999999999999,22.291666666666668
1444,2015-10-15,Valencia,286.79125,284.14916666666664,289.6875,0.0,6.666666666666667
1449,2015-10-16,Valencia,289.21458333333334,286.97291666666666,291.53499999999997,0.0,49.375
1454,2015-10-17,Valencia,292.01416666666665,290.91333333333336,292.92749999999995,0.0,63.333333333333336
1459,2015-10-18,Valencia,293.81666666666666,293.81666666666666,293.81666666666666,0.0,31.666666666666668
1464,2015-10-19,Valencia,292.4833333333333,292.4833333333333,292.4833333333333,0.0375,51.458333333333336
1469,2015-10-20,Valencia,289.72375,289.09416666666664,290.6358333333333,0.175,59.791666666666664
1474,2015-10-21,Valencia,287.34,285.59375,289.5333333333333,0.0,38.125
1479,2015-10-22,Valencia,287.265,285.7241666666667,289.3354166666667,0.0,0.8333333333333334
1484,2015-10-23,Valencia,288.60125,287.65916666666664,290.06625,0.0,1.6666666666666667
1489,2015-10-24,Valencia,290.025,290.025,290.025,0.0,33.125
1494,2015-10-25,Valencia,291.025,291.025,291.025,0.0124999999999999,37.708333333333336
1499,2015-10-26,Valencia,291.19166666666666,291.19166666666666,291.19166666666666,0.0249999999999999,66.875
1504,2015-10-27,Valencia,291.3375,291.3375,291.3375,0.0,31.875
1509,2015-10-28,Valencia,290.3910208333333,290.3910208333333,290.3910208333333,0.0,17.0
1514,2015-10-29,Valencia,292.238625,292.238625,292.238625,0.0,7.916666666666667
1519,2015-10-30,Valencia,290.3281666666666,290.3281666666666,290.3281666666666,0.0,21.541666666666668
1524,2015-10-31,Valencia,290.6479166666666,290.6479166666666,290.6479166666666,0.0249999999999999,72.58333333333333
1529,2015-11-01,Valencia,291.0434583333333,291.0434583333333,291.0434583333333,0.1125,58.833333333333336
1534,2015-11-02,Valencia,289.1177083333333,289.1177083333333,289.1177083333333,1.225,67.04166666666667
1539,2015-11-03,Valencia,288.4649166666666,288.4649166666666,288.4649166666666,0.0,13.708333333333334
1544,2015-11-04,Valencia,290.2445625,290.2445625,290.2445625,0.0,7.083333333333333
1549,2015-11-05,Valencia,292.62343749999997,292.62343749999997,292.62343749999997,0.0,9.166666666666666
1554,2015-11-06,Valencia,290.84458333333333,290.84458333333333,290.84458333333333,0.0,3.3333333333333335
1559,2015-11-07,Valencia,290.33254166666666,290.33254166666666,290.33254166666666,0.0,6.125
1564,2015-11-08,Valencia,288.7522307692307,288.7522307692307,288.7522307692307,0.0346153846153846,26.23076923076923
1569,2015-11-09,Valencia,287.92004166666663,287.92004166666663,287.92004166666663,0.0124999999999999,7.75
1574,2015-11-10,Valencia,287.8185833333333,287.8185833333333,287.8185833333333,0.0,0.0
1579,2015-11-11,Valencia,287.6042083333333,287.6042083333333,287.6042083333333,0.0,1.6666666666666667
1584,2015-11-12,Valencia,287.0636666666666,287.0636666666666,287.0636666666666,0.0,54.625
1589,2015-11-13,Valencia,288.72754166666664,288.72754166666664,288.72754166666664,0.0,52.666666666666664
1594,2015-11-14,Valencia,288.04291666666666,288.04291666666666,288.04291666666666,0.0,10.458333333333334
1599,2015-11-15,Valencia,286.45275,286.45275,286.45275,0.0,0.0
1604,2015-11-16,Valencia,286.53985546875,286.53985546875,286.53985546875,0.0,0.1666666666666666
1609,2015-11-17,Valencia,286.2936875,286.2936875,286.2936875,0.0,0.0
1614,2015-11-18,Valencia,285.8785768229166,285.8785768229166,285.8785768229166,0.0,0.1666666666666666
1619,2015-11-19,Valencia,287.6818333333333,287.6818333333333,287.6818333333333,0.0,0.5
1624,2015-11-20,Valencia,290.79735416666665,290.79735416666665,290.79735416666665,0.0,0.0
1629,2015-11-21,Valencia,289.6425625,289.6425625,289.6425625,0.0,10.25
1634,2015-11-22,Valencia,283.92256249999997,283.92256249999997,283.92256249999997,0.0,11.333333333333334
1639,2015-11-23,Valencia,280.57997916666665,280.57997916666665,280.57997916666665,0.0,14.375
1644,2015-11-24,Valencia,281.9560625,281.9560625,281.9560625,0.0,7.5
1649,2015-11-25,Valencia,287.89824999999996,287.89824999999996,287.89824999999996,0.0,8.333333333333334
1654,2015-11-26,Valencia,289.8544583333333,289.8544583333333,289.8544583333333,0.0,0.0
1659,2015-11-27,Valencia,287.6288958333333,287.6288958333333,287.6288958333333,0.0,9.166666666666666
1664,2015-11-28,Valencia,286.2194583333333,286.2194583333333,286.2194583333333,0.0,5.0
1669,2015-11-29,Valencia,282.96466666666663,282.96466666666663,282.96466666666663,0.0,0.0
1674,2015-11-30,Valencia,282.5262916666666,282.5262916666666,282.5262916666666,0.0,0.0
1679,2015-12-01,Valencia,282.001625,282.001625,282.001625,0.0,2.3333333333333335
1684,2015-12-02,Valencia,281.6768333333333,281.6768333333333,281.6768333333333,0.0,4.666666666666667
